job_title,company,location,link
Site Engineer,PT SURYA NARAS,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/site-engineer-at-pt-surya-naras-4289214924?position=5&pageNum=40&refId=A%2F2LrRGyh0Qo7PtJVcEOeg%3D%3D&trackingId=AJmNi1Qdvon%2Bt07BBIg4CA%3D%3D
Project Development Analyst,PT Astra International Tbk,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/project-development-analyst-at-pt-astra-international-tbk-4245279730?position=6&pageNum=40&refId=A%2F2LrRGyh0Qo7PtJVcEOeg%3D%3D&trackingId=%2BgcrkXmoVzIaQUWg6pU8Ow%3D%3D
Full Stack Engineer BSD Jakarta,Liven,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/full-stack-engineer-bsd-jakarta-at-liven-4258513771?position=7&pageNum=40&refId=A%2F2LrRGyh0Qo7PtJVcEOeg%3D%3D&trackingId=GKyJD5OnuvyRQb%2FV9PbA1A%3D%3D
IT Application Senior Associate,KPMG Indonesia,"Jakarta, Indonesia",https://id.linkedin.com/jobs/view/it-application-senior-associate-at-kpmg-indonesia-4285407033?position=8&pageNum=40&refId=A%2F2LrRGyh0Qo7PtJVcEOeg%3D%3D&trackingId=PTXl4RlBswf49AHg3PZJQQ%3D%3D
Fullstack NET Developer,PT Astra International Tbk,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/fullstack-net-developer-at-pt-astra-international-tbk-4158977195?position=9&pageNum=40&refId=A%2F2LrRGyh0Qo7PtJVcEOeg%3D%3D&trackingId=i0Daj1HwfBLK9nvUe1YhdA%3D%3D
Data Analyst,PT IKONSULTAN INOVATAMA,"Gambir, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/data-analyst-at-pt-ikonsultan-inovatama-4228534914?position=10&pageNum=40&refId=A%2F2LrRGyh0Qo7PtJVcEOeg%3D%3D&trackingId=ln1G9j1DgDYNHcWANf9u7Q%3D%3D
Web Designer (Digital Marketing),LINE WORKS,"Lembang, West Java, Indonesia",https://id.linkedin.com/jobs/view/web-designer-digital-marketing-at-line-works-4253227080?position=1&pageNum=42&refId=l5%2BVgmepWSnSXCEN6GGgxQ%3D%3D&trackingId=xcYi6eQ8mhmkMYUH4h9ywg%3D%3D
Business Intelligence Analyst,Cermati.com,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/business-intelligence-analyst-at-cermati-com-4025131206?position=2&pageNum=42&refId=l5%2BVgmepWSnSXCEN6GGgxQ%3D%3D&trackingId=HDuq0sRiFlUXy%2FLaVSQZ0g%3D%3D
Data Analyst Intern,PT.Enseval Putera Megatrading Tbk,"East Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/data-analyst-intern-at-pt-enseval-putera-megatrading-tbk-4259555631?position=3&pageNum=42&refId=l5%2BVgmepWSnSXCEN6GGgxQ%3D%3D&trackingId=btp9NkC6rGipJAari0MDGg%3D%3D
Senior Fullstack Engineer - Banking Industry,SIGMATECH,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/senior-fullstack-engineer-banking-industry-at-sigmatech-4278569125?position=4&pageNum=42&refId=l5%2BVgmepWSnSXCEN6GGgxQ%3D%3D&trackingId=C8MR8UNN5KY7%2BNtJ5woMEw%3D%3D
System Development,PT Untung Bersama Sejahtera (UBS Gold),"Surabaya, East Java, Indonesia",https://id.linkedin.com/jobs/view/system-development-at-pt-untung-bersama-sejahtera-ubs-gold-4245428594?position=5&pageNum=42&refId=l5%2BVgmepWSnSXCEN6GGgxQ%3D%3D&trackingId=DTnYPFXqlP%2B401AGH%2BTKUw%3D%3D
【Webディレクター】,SheepMedical,"Lembang, West Java, Indonesia",https://id.linkedin.com/jobs/view/%E3%80%90web%E3%83%87%E3%82%A3%E3%83%AC%E3%82%AF%E3%82%BF%E3%83%BC%E3%80%91-at-sheepmedical-4118181722?position=6&pageNum=42&refId=l5%2BVgmepWSnSXCEN6GGgxQ%3D%3D&trackingId=1h5xcZkVCwZifqoBCmHIRw%3D%3D
QA Engineering Intern,Amartha Financial,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/qa-engineering-intern-at-amartha-financial-4283774270?position=7&pageNum=42&refId=l5%2BVgmepWSnSXCEN6GGgxQ%3D%3D&trackingId=sixRjPu%2BkJok7idLvPnefw%3D%3D
Head of Site Development,SeIndonesia,"Jakarta, Indonesia",https://id.linkedin.com/jobs/view/head-of-site-development-at-seindonesia-4298832102?position=8&pageNum=42&refId=l5%2BVgmepWSnSXCEN6GGgxQ%3D%3D&trackingId=IDigO8TqZct7u4b9sbukUg%3D%3D
2nd Level Support Engineer (Relocation to Bangkok - Tech Startup),HydroNeo,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/2nd-level-support-engineer-relocation-to-bangkok-tech-startup-at-hydroneo-4293924832?position=9&pageNum=42&refId=l5%2BVgmepWSnSXCEN6GGgxQ%3D%3D&trackingId=%2F3n3eY5pNdMyn8%2FyniuRcw%3D%3D
Technical Support Engineer,Assima,Indonesia,https://id.linkedin.com/jobs/view/technical-support-engineer-at-assima-4281973020?position=10&pageNum=42&refId=l5%2BVgmepWSnSXCEN6GGgxQ%3D%3D&trackingId=mpoSyJhyXiDpIncBcx5qcw%3D%3D
BackEnd Developer,PT. Mandiri International Technology,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/backend-developer-at-pt-mandiri-international-technology-4247312725?position=1&pageNum=45&refId=ihK76EU2HnMfu9iZyJu5Fg%3D%3D&trackingId=UiCO9n6DoBUoOKc9KqeSRg%3D%3D
Sales Engineer,Kawan Lama Group,"West Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/sales-engineer-at-kawan-lama-group-4290701002?position=2&pageNum=45&refId=ihK76EU2HnMfu9iZyJu5Fg%3D%3D&trackingId=Q%2BoxdG2dgsR9UJJk2zT9Iw%3D%3D
System Operation Engineer,PT Pan Solusi Indodata,"Gambir, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/system-operation-engineer-at-pt-pan-solusi-indodata-4284453613?position=3&pageNum=45&refId=ihK76EU2HnMfu9iZyJu5Fg%3D%3D&trackingId=VgLh3gyG%2F4oc4JgNDmv%2Fjw%3D%3D
Software Engineer Intern,Logicalis Asia Pacific,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/software-engineer-intern-at-logicalis-asia-pacific-4281547396?position=4&pageNum=45&refId=ihK76EU2HnMfu9iZyJu5Fg%3D%3D&trackingId=N%2BQyjok%2BUs3%2FN06dKrBIWA%3D%3D
Lowongan Magang Mechatronics Engineer Jakarta | ASDF.ID,ASDF.ID,"Kelapa Gading, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/lowongan-magang-mechatronics-engineer-jakarta-asdf-id-at-asdf-id-4119526579?position=5&pageNum=45&refId=ihK76EU2HnMfu9iZyJu5Fg%3D%3D&trackingId=D0Szui6QxuMs6TtTsZYNEg%3D%3D
Software Engineer - Consultant Manager,EY,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/software-engineer-consultant-manager-at-ey-4004287519?position=6&pageNum=45&refId=ihK76EU2HnMfu9iZyJu5Fg%3D%3D&trackingId=BMPlyNxnygunlFszfOzmwA%3D%3D
Field Engineer,PT Solusi Sinergi Digital Tbk (SURGE),Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/field-engineer-at-pt-solusi-sinergi-digital-tbk-surge-4297810303?position=7&pageNum=45&refId=ihK76EU2HnMfu9iZyJu5Fg%3D%3D&trackingId=8a6Axxsfo6C%2FQWS5SgZ2Wg%3D%3D
System Analyst,Halojasa Indonesia,"Gambir, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/system-analyst-at-halojasa-indonesia-4296546017?position=8&pageNum=45&refId=ihK76EU2HnMfu9iZyJu5Fg%3D%3D&trackingId=uoBlnWfNpZdKL8gkIUC5tA%3D%3D
UI/UX Designer – Corporate Website & Branding,Dexa Group,"Kota Tangerang Selatan, Banten, Indonesia",https://id.linkedin.com/jobs/view/ui-ux-designer-%E2%80%93-corporate-website-branding-at-dexa-group-4292676457?position=9&pageNum=45&refId=ihK76EU2HnMfu9iZyJu5Fg%3D%3D&trackingId=ooiTeTPuBykkccxk5phlCg%3D%3D
12　バックエンドエンジニア,AI inside Inc.,"Lembang, West Java, Indonesia",https://id.linkedin.com/jobs/view/12%E3%80%80%E3%83%90%E3%83%83%E3%82%AF%E3%82%A8%E3%83%B3%E3%83%89%E3%82%A8%E3%83%B3%E3%82%B8%E3%83%8B%E3%82%A2-at-ai-inside-inc-4264339277?position=10&pageNum=45&refId=ihK76EU2HnMfu9iZyJu5Fg%3D%3D&trackingId=wPSwsm%2FGxrYNuU2xoD0OfA%3D%3D
UI Designer,cmlabs,"Malang, East Java, Indonesia",https://id.linkedin.com/jobs/view/ui-designer-at-cmlabs-4058321527?position=1&pageNum=47&refId=RliJR2D21091XKfEWI0%2Bhw%3D%3D&trackingId=MBn3JfRn90EZFW9YL2YzKQ%3D%3D
Application Support Engineer,PT Siaga Abdi Utama,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/application-support-engineer-at-pt-siaga-abdi-utama-4295874237?position=2&pageNum=47&refId=RliJR2D21091XKfEWI0%2Bhw%3D%3D&trackingId=W8ZbZ0t29YQ9BGQbwXi9Dw%3D%3D
Full Stack Engineer,Sociolla,"Jakarta, Indonesia",https://id.linkedin.com/jobs/view/full-stack-engineer-at-sociolla-4291599113?position=3&pageNum=47&refId=RliJR2D21091XKfEWI0%2Bhw%3D%3D&trackingId=01erxBNq6Wmy91FRxv2s2Q%3D%3D
Internal IT Audit Officer,Indonesia Stock Exchange,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/internal-it-audit-officer-at-indonesia-stock-exchange-4277293065?position=4&pageNum=47&refId=RliJR2D21091XKfEWI0%2Bhw%3D%3D&trackingId=pMiUhaRr%2BBsQNgCcWB9SxQ%3D%3D
"Senior/Staff Front End Engineer,  Distribution",Coda,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/senior-staff-front-end-engineer-distribution-at-coda-4287782522?position=5&pageNum=47&refId=RliJR2D21091XKfEWI0%2Bhw%3D%3D&trackingId=zRk6XDT%2FVUOp%2F%2FIaAz8fZw%3D%3D
Web Designer,Social Discovery Group,Indonesia,https://id.linkedin.com/jobs/view/web-designer-at-social-discovery-group-4294445202?position=6&pageNum=47&refId=RliJR2D21091XKfEWI0%2Bhw%3D%3D&trackingId=NrRZwMl%2BUIYLaP8RIVhq8Q%3D%3D
Senior Engineer IIOT & Manufacture Digitalization,Wings Group Indonesia (Sayap Mas Utama),"East Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/senior-engineer-iiot-manufacture-digitalization-at-wings-group-indonesia-sayap-mas-utama-4236806453?position=7&pageNum=47&refId=RliJR2D21091XKfEWI0%2Bhw%3D%3D&trackingId=NUtETXFW2n1FWmBjyopM8Q%3D%3D
Field Application Engineer,ASUS,"Jakarta, Indonesia",https://id.linkedin.com/jobs/view/field-application-engineer-at-asus-4290129343?position=8&pageNum=47&refId=RliJR2D21091XKfEWI0%2Bhw%3D%3D&trackingId=8Ejn8G%2BJCGpCUWdtPo%2B14A%3D%3D
Senior Backend Engineer - Bibit,Bibit.id,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/senior-backend-engineer-bibit-at-bibit-id-4292336946?position=9&pageNum=47&refId=RliJR2D21091XKfEWI0%2Bhw%3D%3D&trackingId=ijc82sYb7Z7sSifm2Gwwng%3D%3D
System Engineer,PT Aku Pintar Indonesia,"Palmerah, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/system-engineer-at-pt-aku-pintar-indonesia-4287735947?position=10&pageNum=47&refId=RliJR2D21091XKfEWI0%2Bhw%3D%3D&trackingId=MyWZZntVBgSEuotHsnDSPQ%3D%3D
Front End Developer - (Fresh Graduate Internship Program),Sagara Technology,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/front-end-developer-fresh-graduate-internship-program-at-sagara-technology-4300010785?position=1&pageNum=0&refId=YAUtQhVdBZdaHoHjh%2FVSQw%3D%3D&trackingId=pot5Lqxvgp7BfOCDXBgM8A%3D%3D
Front-end Developer (Web),Sagara Technology,"Bandung, East Java, Indonesia",https://id.linkedin.com/jobs/view/front-end-developer-web-at-sagara-technology-3765737223?position=2&pageNum=0&refId=YAUtQhVdBZdaHoHjh%2FVSQw%3D%3D&trackingId=2Gy2%2BcsmtMMZFlp79DGsdg%3D%3D
Frontend Engineer - Web Developer (Student Trainee),Sagara Technology,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/frontend-engineer-web-developer-student-trainee-at-sagara-technology-4300022145?position=3&pageNum=0&refId=YAUtQhVdBZdaHoHjh%2FVSQw%3D%3D&trackingId=EKUKt0x5TqH%2BNj853EJVDg%3D%3D
Full Stack Engineer - Yogyakarta,PT. Sigma Cipta Caraka (Telkomsigma),"Yogyakarta, Yogyakarta, Indonesia",https://id.linkedin.com/jobs/view/full-stack-engineer-yogyakarta-at-pt-sigma-cipta-caraka-telkomsigma-4297066993?position=4&pageNum=0&refId=YAUtQhVdBZdaHoHjh%2FVSQw%3D%3D&trackingId=FoNNEillauNsVi%2FE8k%2FfAg%3D%3D
Web Developer,PT Astra International Tbk,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/web-developer-at-pt-astra-international-tbk-4158977188?position=5&pageNum=0&refId=YAUtQhVdBZdaHoHjh%2FVSQw%3D%3D&trackingId=BOp8%2BVe8s31GII2xzkl4Xw%3D%3D
Data Analyst,PT SANTOS JAYA ABADI (Kapal Api Global),"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/data-analyst-at-pt-santos-jaya-abadi-kapal-api-global-4295361761?position=6&pageNum=0&refId=YAUtQhVdBZdaHoHjh%2FVSQw%3D%3D&trackingId=IKwqalDn%2FiaULlEUFCSEXA%3D%3D
"Software Engineer I, Frontend (Accommodation)",tiket.com,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/software-engineer-i-frontend-accommodation-at-tiket-com-4247862891?position=7&pageNum=0&refId=YAUtQhVdBZdaHoHjh%2FVSQw%3D%3D&trackingId=H5s%2BZsjZj9VAkXgG%2B9GsOg%3D%3D
Frontend Engineer (Student Trainee Program),Sagara Technology,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/frontend-engineer-student-trainee-program-at-sagara-technology-4300015452?position=8&pageNum=0&refId=YAUtQhVdBZdaHoHjh%2FVSQw%3D%3D&trackingId=RxHOxe86l6d9e9i4qP9OOg%3D%3D
Junior Software Engineer,Supa (YC S22),"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/junior-software-engineer-at-supa-yc-s22-4299002645?position=9&pageNum=0&refId=YAUtQhVdBZdaHoHjh%2FVSQw%3D%3D&trackingId=vztvaq%2BV7uXHYuOFdpocKQ%3D%3D
Frontend Developer - Contract-based,PT Astra International Tbk,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/frontend-developer-contract-based-at-pt-astra-international-tbk-4247535215?position=10&pageNum=0&refId=YAUtQhVdBZdaHoHjh%2FVSQw%3D%3D&trackingId=C6TB5PR9DbTApmMgvXgHjw%3D%3D
Web Platform Engineer - Junior or Senior Consultant,EY,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/web-platform-engineer-junior-or-senior-consultant-at-ey-4074575086?position=1&pageNum=2&refId=02JuhaLcrpXEzAmfoLW%2Fyw%3D%3D&trackingId=IvnYCZ%2FUb0r7H5X9Cq1meQ%3D%3D
Frontend Web Developer,PT IKONSULTAN INOVATAMA,"Gambir, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/frontend-web-developer-at-pt-ikonsultan-inovatama-4182730729?position=2&pageNum=2&refId=02JuhaLcrpXEzAmfoLW%2Fyw%3D%3D&trackingId=bsJHt3XvWQPTZX%2Bg%2B1P4eA%3D%3D
Full Stack Engineer,PT. Indosat Tbk,"Jakarta, Indonesia",https://id.linkedin.com/jobs/view/full-stack-engineer-at-pt-indosat-tbk-4295135516?position=3&pageNum=2&refId=02JuhaLcrpXEzAmfoLW%2Fyw%3D%3D&trackingId=I4doHWSRHaAJq7U7J0ZImQ%3D%3D
Frontend Programmer,Halojasa Indonesia,"Gambir, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/frontend-programmer-at-halojasa-indonesia-4296532302?position=4&pageNum=2&refId=02JuhaLcrpXEzAmfoLW%2Fyw%3D%3D&trackingId=2gSPugcU%2FaDXM8%2Byup7YfQ%3D%3D
Front-End Engineer,PT ITSEC Asia Tbk,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/front-end-engineer-at-pt-itsec-asia-tbk-4285730583?position=5&pageNum=2&refId=02JuhaLcrpXEzAmfoLW%2Fyw%3D%3D&trackingId=AErVy5rNmiRF5oom7Vbtvw%3D%3D
Freelance KOL Specialist (Hybrid Working Mode),Female Daily Network,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/freelance-kol-specialist-hybrid-working-mode-at-female-daily-network-4283543034?position=6&pageNum=2&refId=02JuhaLcrpXEzAmfoLW%2Fyw%3D%3D&trackingId=4Egr4g%2BxYAB9kbVuzRnbag%3D%3D
Front-End Web Developer,PT. Intikom Berlian Mustika,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/front-end-web-developer-at-pt-intikom-berlian-mustika-4295200448?position=7&pageNum=2&refId=02JuhaLcrpXEzAmfoLW%2Fyw%3D%3D&trackingId=nJS1qWLGY14NYpOUyW3F4A%3D%3D
Data Scientist,PT. Sigma Cipta Caraka (Telkomsigma),"Kota Tangerang Selatan, Banten, Indonesia",https://id.linkedin.com/jobs/view/data-scientist-at-pt-sigma-cipta-caraka-telkomsigma-4251607223?position=8&pageNum=2&refId=02JuhaLcrpXEzAmfoLW%2Fyw%3D%3D&trackingId=haZDZOwbU2RjVSmuvPbmJw%3D%3D
Web Programmer,PT. Tako Anugerah Koporasi,"Kecamatan Pabean Cantian, East Java, Indonesia",https://id.linkedin.com/jobs/view/web-programmer-at-pt-tako-anugerah-koporasi-4286943179?position=9&pageNum=2&refId=02JuhaLcrpXEzAmfoLW%2Fyw%3D%3D&trackingId=mRKOb9vP8fAtGG6IcPWojw%3D%3D
Javascript/Typescript Engineer,Alfabeta,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/javascript-typescript-engineer-at-alfabeta-4284425602?position=10&pageNum=2&refId=02JuhaLcrpXEzAmfoLW%2Fyw%3D%3D&trackingId=WX6hfwj35g87CbLO0nPVwQ%3D%3D
Fullstack Developer,"PT. Akasha Wira International, Tbk.","Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/fullstack-developer-at-pt-akasha-wira-international-tbk-4293825248?position=1&pageNum=5&refId=TPtZa8TU8HZfOh7v8SmSHQ%3D%3D&trackingId=HualvEZt5Mzs%2FXYboc1btA%3D%3D
Software Engineer,StickEarn,"Gambir, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/software-engineer-at-stickearn-4258683417?position=2&pageNum=5&refId=TPtZa8TU8HZfOh7v8SmSHQ%3D%3D&trackingId=riCIC6nS4AUO4UfKmUpo1A%3D%3D
People Development Specialist,PT Propan Raya ICC,"Tangerang, Banten, Indonesia",https://id.linkedin.com/jobs/view/people-development-specialist-at-pt-propan-raya-icc-4286700152?position=3&pageNum=5&refId=TPtZa8TU8HZfOh7v8SmSHQ%3D%3D&trackingId=En5TUS4OigaGxesx5MScqQ%3D%3D
Backend Engineer - Junior or Senior Consultant,EY,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/backend-engineer-junior-or-senior-consultant-at-ey-4074573079?position=4&pageNum=5&refId=TPtZa8TU8HZfOh7v8SmSHQ%3D%3D&trackingId=JvTs%2BYtYnTm2s8HD4UZp0g%3D%3D
Customer Experience Development Analyst,Asuransi Astra,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/customer-experience-development-analyst-at-asuransi-astra-4205089914?position=5&pageNum=5&refId=TPtZa8TU8HZfOh7v8SmSHQ%3D%3D&trackingId=OLhJ1jbQuvUAG1%2BC9Zp%2B7g%3D%3D
Data Analyst,Flip,"South Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/data-analyst-at-flip-4290371613?position=6&pageNum=5&refId=TPtZa8TU8HZfOh7v8SmSHQ%3D%3D&trackingId=kMPaT6ov1XQ%2BbkR9%2BYoc9Q%3D%3D
(Dev Core) Front-End Developer,cmlabs,"Malang, East Java, Indonesia",https://id.linkedin.com/jobs/view/dev-core-front-end-developer-at-cmlabs-4058324294?position=7&pageNum=5&refId=TPtZa8TU8HZfOh7v8SmSHQ%3D%3D&trackingId=obvMKnBVDh1DlAUc8ODCzg%3D%3D
Intern - Software Engineering (Frontend / Backend),Axiata Digital Labs,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/intern-software-engineering-frontend-backend-at-axiata-digital-labs-4289477084?position=8&pageNum=5&refId=TPtZa8TU8HZfOh7v8SmSHQ%3D%3D&trackingId=TqTDd8u6azvCc%2BOequQVzA%3D%3D
Junior Back-end Engineer,Roketin - PT Roketin Kreatif Teknologi,"Bandung, West Java, Indonesia",https://id.linkedin.com/jobs/view/junior-back-end-engineer-at-roketin-pt-roketin-kreatif-teknologi-4231863358?position=9&pageNum=5&refId=TPtZa8TU8HZfOh7v8SmSHQ%3D%3D&trackingId=rNBOefwa1IKUkK3%2B486p0g%3D%3D
Software Engineer (Campus Hiring),Traveloka,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/software-engineer-campus-hiring-at-traveloka-4206536360?position=10&pageNum=5&refId=TPtZa8TU8HZfOh7v8SmSHQ%3D%3D&trackingId=ZsfpBZUFR9GWDP0T8G9SCQ%3D%3D
Freelance People Development,ASTRO,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/freelance-people-development-at-astro-4298377541?position=1&pageNum=7&refId=NsJlRXZL7%2BarE%2B7v5ixgUA%3D%3D&trackingId=0396wyE0EKlH%2F9M8Bq3oLA%3D%3D
Laravel Programmer,Halojasa Indonesia,"Gambir, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/laravel-programmer-at-halojasa-indonesia-4296057708?position=2&pageNum=7&refId=NsJlRXZL7%2BarE%2B7v5ixgUA%3D%3D&trackingId=dzQrblNtowD4UKMwUjjTpg%3D%3D
Frontend Developer - SEO,PT Astra International Tbk,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/frontend-developer-seo-at-pt-astra-international-tbk-4258077888?position=3&pageNum=7&refId=NsJlRXZL7%2BarE%2B7v5ixgUA%3D%3D&trackingId=NZhhYiF6o1%2B7aW4ocJQ0ow%3D%3D
Software Engineer,FINEXUS Group,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/software-engineer-at-finexus-group-4143372779?position=4&pageNum=7&refId=NsJlRXZL7%2BarE%2B7v5ixgUA%3D%3D&trackingId=SW3d3XJjxGhJL%2Bh9bHEflQ%3D%3D
Software Developer Intern,BOSNET Distribution Indonesia,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/software-developer-intern-at-bosnet-distribution-indonesia-4278651264?position=5&pageNum=7&refId=NsJlRXZL7%2BarE%2B7v5ixgUA%3D%3D&trackingId=BIpJI1ngMXwt61yfKbxFkA%3D%3D
Web Front End Engineer (Marketplace Order Operations) - Sea Labs,Shopee,"Jakarta, Indonesia",https://id.linkedin.com/jobs/view/web-front-end-engineer-marketplace-order-operations-sea-labs-at-shopee-4240366987?position=6&pageNum=7&refId=NsJlRXZL7%2BarE%2B7v5ixgUA%3D%3D&trackingId=8%2BK27tEu5crzuY41fEQqYA%3D%3D
Front End Developer,ZettaByte Pte Ltd,"Yogyakarta, Yogyakarta, Indonesia",https://id.linkedin.com/jobs/view/front-end-developer-at-zettabyte-pte-ltd-4199412645?position=7&pageNum=7&refId=NsJlRXZL7%2BarE%2B7v5ixgUA%3D%3D&trackingId=tk4Q5MXy0kwkiXe%2BiM%2FJdg%3D%3D
QA Engineer (Contract Based),INDICO by Telkomsel,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/qa-engineer-contract-based-at-indico-by-telkomsel-4299129287?position=8&pageNum=7&refId=NsJlRXZL7%2BarE%2B7v5ixgUA%3D%3D&trackingId=G2EMZe2lWVuMlXnB1GqJ7g%3D%3D
"Graduate Development Program (TikTok Shop by Tokopedia, Indonesia) - 2026 Start (BS/MS)",TikTok,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/graduate-development-program-tiktok-shop-by-tokopedia-indonesia-2026-start-bs-ms-at-tiktok-4280831660?position=9&pageNum=7&refId=NsJlRXZL7%2BarE%2B7v5ixgUA%3D%3D&trackingId=d%2FyTmMXFkvr7OvFTAyg3fw%3D%3D
Front End Developer Specialist,Erdigma Indonesia,"Purbalingga, Central Java, Indonesia",https://id.linkedin.com/jobs/view/front-end-developer-specialist-at-erdigma-indonesia-4138065017?position=10&pageNum=7&refId=NsJlRXZL7%2BarE%2B7v5ixgUA%3D%3D&trackingId=SEClRw7jKstpuiNBieXr8Q%3D%3D
Developer (Bootcamp),PT. Metrodata Electronics Tbk.,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/developer-bootcamp-at-pt-metrodata-electronics-tbk-4245367169?position=1&pageNum=10&refId=ZEU2pfJYKb25RYTWi33D2Q%3D%3D&trackingId=HPBcTZzO1iAX7T1dPmqEeQ%3D%3D
Product Management Intern (Pricing),tiket.com,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/product-management-intern-pricing-at-tiket-com-4294591029?position=2&pageNum=10&refId=ZEU2pfJYKb25RYTWi33D2Q%3D%3D&trackingId=%2BOHGIq2sllk5X6pKXv0NRg%3D%3D
Fullstack Developer,PT.Japfa Comfeed Indonesia,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/fullstack-developer-at-pt-japfa-comfeed-indonesia-4283047087?position=3&pageNum=10&refId=ZEU2pfJYKb25RYTWi33D2Q%3D%3D&trackingId=t5cxyP2LinGwx5RXUKD3Pg%3D%3D
Junior Programmer [JPRO-SDHD25],PT. Terakorp Indonesia,"Lengkong, East Java, Indonesia",https://id.linkedin.com/jobs/view/junior-programmer-jpro-sdhd25-at-pt-terakorp-indonesia-4292950543?position=4&pageNum=10&refId=ZEU2pfJYKb25RYTWi33D2Q%3D%3D&trackingId=taKeu2D%2FajVQpkmoUiu6EQ%3D%3D
Fullstack Developer (Site: Sumatera Selatan),PT. Metrodata Electronics Tbk.,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/fullstack-developer-site-sumatera-selatan-at-pt-metrodata-electronics-tbk-4236807189?position=5&pageNum=10&refId=ZEU2pfJYKb25RYTWi33D2Q%3D%3D&trackingId=aD7SOnuyOwLUKy13u4NDfQ%3D%3D
